2079.0 158548.0 08/04/2015 "SPITALUL DE BOLNAVI CRONICI SI GERIATRIE SF LUCA" 4340650.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 941400.0 RON Offline DA NU 24455000-8 "Dezinfectanti (Rev.2)"
2080.0 158549.0 08/04/2015 "Consiliul Judetean Buzau" 3662495.0 Buzau Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 13412670.76 RON Online DA NU 33100000-1 "Echipamente medicale (Rev.2)"
2081.0 158554.0 08/04/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 1036800.0 RON Offline DA NU 50110000-9 "Servicii de reparare si de intretinere a autovehiculelor si a echipamentelor conexe (Rev.2)"
2082.0 158542.0 08/04/2015 "SPITALUL JUDETEAN DE URGENTA BACAU" 4278728.0 Bacau Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1377180.0 RON Offline DA NU 33696200-7 "Reactivi pentru analize de sange (Rev.2)"
2083.0 158577.0 08/04/2015 "DIRECTIA GENERALA REGIONALA A FINANTELOR PUBLICE CRAIOVA" 4416952.0 Dolj Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2149920.0 RON Online DA NU 09310000-5 "Electricitate (Rev.2)"
2084.0 158556.0 08/04/2015 "Consiliul Judetean Dâmbovita" 4280205.0 Dambovita Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 9259998.0 RON Online DA NU 15811300-9 "Cornuri (Rev.2)"
2085.0 158580.0 08/04/2015 "INSTITUTUL ONCOLOGIC PROF DR ALEXANDRU TRESTIOREANU" 4203709.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 4332940.8 RON Online DA NU 33690000-3 "Diverse medicamente (Rev.2)"
2086.0 158564.0 08/04/2015 "SPITAL CLINIC JUDETEAN DE URGENTA ORADEA" 4208498.0 Bihor Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 3420680.0 RON Offline DA NU 33171110-3 "Masca de anesteziere-reanimare (Rev.2)"
2087.0 158581.0 08/04/2015 "ENEL DISTRIBUTIE MUNTENIA S.A." "RO 14507322" Bucuresti Servicii DA Negociere "Pretul cel mai scazut" 7746372.0 RON Offline DA NU 50532400-7 "Servicii de reparare si de intretinere a echipamentului de distributie electrica (Rev.2)"
2088.0 158553.0 08/04/2015 "SPITAL CLINIC JUDETEAN DE URGENTA ORADEA" 4208498.0 Bihor Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1418728.0 RON Offline DA NU 33194120-3 "Articole pentru perfuzii (Rev.2)"
2089.0 158546.0 08/04/2015 "INSPECTORATUL DE STAT PENTRU CONTROLUL IN TRANSPORTUL RUTIER" 29348330.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1890000.0 RON Online DA NU 42923230-3 "Cantare de verificare (Rev.2)"
2090.0 158578.0 08/04/2015 "Directia Generala de Asistenta Sociala si Protectia Copilului Sector 1" 15318810.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1034959.0 RON Offline DA NU 39831200-8 "Detergenti (Rev.2)"
2091.0 158571.0 08/04/2015 "SC ECOVOL SA" 21551614.0 Ilfov Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 918000.0 RON Offline DA NU 09134200-9 "Motorina (Rev.2)"
2092.0 158574.0 08/04/2015 "SPITALUL JUDETEAN DE URGENTA BRAILA" 4342863.0 Braila Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 781984.0 RON Online DA NU 50421200-4 "Servicii de reparare si de intretinere a echipamentului radiologic (Rev.2)"
2093.0 158558.0 08/04/2015 "Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""" 4203628.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 3081540.0 RON Online DA NU 33696500-0 "Reactivi de laborator (Rev.2)"
2094.0 158570.0 08/04/2015 "DIRECTIA GENERALA LOGISTICA" 4267060.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 26112000.0 RON Offline DA NU 09132100-4 "Benzina fara plumb (Rev.2)"
2095.0 158567.0 08/04/2015 "COMPANIA NATIONALA LOTERIA ROMÂNA S.A." RO12397185 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 573110.0 EUR Offline DA NU 22450000-9 "Imprimate nefalsificabile (Rev.2)"
2096.0 158636.0 08/04/2015 "UNIVERSITATEA CRAIOVA" 4553380.0 Dolj Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 430000.0 RON Offline NU DA 30236000-2 "Diverse tipuri de echipamente computerizate (Rev.2)"
2097.0 158640.0 08/04/2015 "UNIVERSITATEA DE MEDICINA SI FARMACIE ""GR.T.POPA"" IASI" 4701100.0 Iasi Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 204784.38 RON Online NU DA 03325000-3 "Animale mici (Rev.2)"
2098.0 158589.0 08/04/2015 "APA CANAL 2000 S.A." "RO 13009001" Arges Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 1230000.0 RON Offline NU NU 09132000-3 "Benzina (Rev.2)"
2099.0 158595.0 08/04/2015 "MINISTERUL AFACERILOR INTERNE" 4267095.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 218709.71 RON Online NU NU 30213300-8 "Computer de birou (Rev.2)"
2100.0 158611.0 08/04/2015 "JUDETUL HARGHITA" 4245763.0 Harghita Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 481441.61 RON Offline NU NU 03222321-9 "Mere (Rev.2)"
2101.0 158617.0 08/04/2015 "Spitalul Clinic de Boli Infectioase Constanta" 15113490.0 Constanta Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 118112.0 RON Online NU NU 33696500-0 "Reactivi de laborator (Rev.2)"
2102.0 158586.0 08/04/2015 "SOCIETATEA NATIONALA DE INCHIDERI MINE VALEA JIULUI SA" RO30859649 Hunedoara Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 404128.0 RON Offline NU NU 71356000-8 "Servicii tehnice (Rev.2)"
2103.0 158587.0 08/04/2015 "COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A." "RO 13328043" Bucuresti Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 31160.0 RON Offline NU NU 30210000-4 "Masini de procesare a datelor (hardware) (Rev.2)"
2104.0 158588.0 08/04/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 18702.65 RON Online NU NU 22900000-9 "Diverse imprimate (Rev.2)"
2105.0 158590.0 08/04/2015 "SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A." RO30855230 Hunedoara Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 27934.35 RON Offline NU NU 42142000-6 "Piese pentru elemente de angrenare si de antrenare (Rev.2)"
2106.0 158592.0 08/04/2015 "HIDROELECTRICA SA" "RO 13267213" Bucuresti Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 1081023.0 RON Offline NU NU 41110000-3 "Apa potabila (Rev.2)"
2107.0 158593.0 08/04/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 316725.5 RON Offline NU NU 50532400-7 "Servicii de reparare si de intretinere a echipamentului de distributie electrica (Rev.2)"
2108.0 158598.0 08/04/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 27618.0 RON Offline NU NU 15860000-4 "Cafea, ceai si produse conexe (Rev.2)"
2109.0 158603.0 08/04/2015 "Electrocentrale Bucuresti S.A." "RO 15189596" Bucuresti Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 22162.0 RON Online NU NU 50531000-6 "Servicii de reparare si de intretinere a masinilor neelectrice (Rev.2)"
2110.0 158604.0 08/04/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 186568.4 RON Offline NU NU 31161000-2 "Piese pentru motoare si generatoare electrice (Rev.2)"
2111.0 158605.0 08/04/2015 "Electrocentrale Bucuresti S.A." "RO 15189596" Bucuresti Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 19540.0 RON Online NU NU 42124000-4 "Piese pentru pompe, pentru compresoare, pentru masini sau pentru motoare (Rev.2)"
2112.0 158606.0 08/04/2015 "Electrocentrale Bucuresti S.A." "RO 15189596" Bucuresti Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 47372.97 RON Online NU NU 50531000-6 "Servicii de reparare si de intretinere a masinilor neelectrice (Rev.2)"
2113.0 158607.0 08/04/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 846798.8 RON Offline NU NU 31340000-1 "Accesorii de cablu, izolate (Rev.2)"
2114.0 158608.0 08/04/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 34405.62 RON Online NU NU 50112200-5 "Servicii de intretinere a automobilelor (Rev.2)"
2115.0 158609.0 08/04/2015 "SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A." RO30855230 Hunedoara Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 533340.07 RON Offline NU NU 60172000-4 "Inchiriere de autobuze si de autocare cu sofer (Rev.2)"
2116.0 158612.0 08/04/2015 "Filiala de Distributie a Energiei Electrice  ELECTRICA  DISTRIBUTIE TRANSILVANIA NORD S.A." RO14476722 Cluj Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 142500.0 RON Offline NU NU 90910000-9 "Servicii de curatenie (Rev.2)"
2117.0 158613.0 08/04/2015 "SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A." RO30855230 Hunedoara Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 511056.0 RON Offline NU NU 09100000-0 "Combustibili (Rev.2)"
2118.0 158614.0 08/04/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 28047.0 RON Online NU NU 24452000-7 "Insecticide (Rev.2)"
2119.0 158619.0 08/04/2015 "APA NOVA BUCURESTI" "RO 12276949" Bucuresti Servicii DA Negociere "Pretul cel mai scazut" 1035000.0 RON Offline NU NU 50300000-8 "Servicii de reparare si de intretinere si servicii conexe pentru computere personale, pentru echipament de birotica, pentru echipament de telecomunicatii si pentru echipament audiovizual (Rev.2)"
2120.0 158666.0 08/04/2015 "UNIVERSITATEA CRAIOVA" 4553380.0 Dolj Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 526072.0 RON Offline NU DA 38432210-7 "Cromatografe de gaz (Rev.2)"
2121.0 158623.0 08/04/2015 "C.N.POSTA ROMANA S.A." "RO 427410" Bucuresti Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 712968.0 RON Offline NU NU 22816000-3 "Blocuri (Rev.2)"
2122.0 158624.0 08/04/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 9762.0 RON Offline NU NU 24410000-1 "Ingrasaminte azotate (Rev.2)"
2123.0 158622.0 09/04/2015 "Ministerul Administratiei si Internelor - Directia Regim Permise de Conducere si Inmatriculare a Vehiculelor" 17686532.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 4201612.9 RON Offline DA NU 34121000-1 "Autobuze si autocare (Rev.2)"
2124.0 158620.0 09/04/2015 "Spitalul Clinic de Urgenta pentru Copii ""Grigore Alexandrescu""" 4284134.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 14094815.9 RON Offline DA NU 38434520-7 "Analizoare de sange (Rev.2)"
2125.0 158585.0 09/04/2015 "SPITALUL JUDETEAN ""DR.FOGOLYAN KRISTOF""SFANTU GHEORGHE" 4202010.0 Covasna Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 719340.0 RON Offline DA NU 33621200-1 "Antihemoragice (Rev.2)"
2126.0 158665.0 09/04/2015 "Consiliul Judetean Arad" 3519941.0 Arad Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 17494893.89 RON Offline DA DA 33100000-1 "Echipamente medicale (Rev.2)"
2127.0 158610.0 09/04/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 3292380.0 RON Offline DA NU 79421200-3 "Servicii de elaborare de proiecte, altele decat pentru lucrarile de constructie (Rev.2)"
2128.0 158638.0 09/04/2015 "JUDETUL CLUJ (CONSILIUL JUDETEAN)" 4288110.0 Cluj Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 4272259.0 RON Offline DA DA 43250000-0 "Incarcatoare cu bena frontala (Rev.2)"
2129.0 158618.0 09/04/2015 "MINISTERUL APARARII-UNIVERSITATEA NATIONALA DE APARARE""CAROL I""-UM 02545" 4267052.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2103120.0 RON Online DA NU 09310000-5 "Electricitate (Rev.2)"
2130.0 158615.0 09/04/2015 "Universitatea de Stiinte Agricole si Medicina Veterinara "" Ion Ionescu de la Brad"" Iasi" 4541840.0 Iasi Lucrari NU "Licitatie deschisa" "Pretul cel mai scazut" 24844354.99 RON Online DA NU 45214300-3 "Constructie de institutii de invatamant superior (Rev.2)"
2131.0 158597.0 09/04/2015 "SPITALUL JUDETEAN SATU MARE" 3963722.0 "Satu Mare" Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 9159597.04 RON Online DA NU 33651520-9 "Imunoglobuline (Rev.2)"
2132.0 158596.0 09/04/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 2917600.0 RON Offline DA NU 24322400-1 "Fenoli si derivati ai fenolilor (Rev.2)"
2133.0 158621.0 09/04/2015 "SECTOR 4 (PRIMARIA SECTORULUI 4 BUCURESTI)" "RO 4316422" Bucuresti Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 52983000.0 RON Online DA NU 71200000-0 "Servicii de arhitectura si servicii conexe (Rev.2)"
2134.0 158600.0 09/04/2015 "INSPECTORATUL PENTRU SITUATII DE URGENTA VASILE GOLDIS AL JUDETULUI ARAD" 3861889.0 Arad Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2199806.4 RON Online DA NU 09134200-9 "Motorina (Rev.2)"
2135.0 158591.0 09/04/2015 "SPITALUL JUDETEAN DE URGENTA VALCEA" 2540589.0 Valcea Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 7455810.0 RON Offline DA NU 15800000-6 "Diverse produse alimentare (Rev.2)"
2136.0 158602.0 09/04/2015 "Ministerul Administratiei si Internelor - Directia Regim Permise de Conducere si Inmatriculare a Vehiculelor" 17686532.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 67973774.54 RON Offline DA NU 34114200-1 "Masini de politie (Rev.2)"
2137.0 158599.0 09/04/2015 "APA NOVA BUCURESTI" "RO 12276949" Bucuresti Servicii DA Negociere "Pretul cel mai scazut" 6476130.0 RON Offline DA NU 71220000-6 "Servicii de proiectare arhitecturala (Rev.2)"
2138.0 158681.0 09/04/2015 "INSTITUTUL DE CERCETARI ECO-MUZEALE TULCEA" 4165680.0 Tulcea Lucrari NU "Licitatie deschisa" "Pretul cel mai scazut" 507942.0 RON Offline NU DA 45000000-7 "Lucrari de constructii (Rev.2)"
2139.0 158682.0 09/04/2015 "INSTITUTUL DE CERCETARI ECO-MUZEALE TULCEA" 4165680.0 Tulcea Lucrari NU "Licitatie deschisa" "Pretul cel mai scazut" 505813.0 RON Offline NU DA 45000000-7 "Lucrari de constructii (Rev.2)"
2140.0 158628.0 09/04/2015 "Judetul Covasna" 4201988.0 Covasna Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 452979.08 RON Offline NU NU 79341000-6 "Servicii de publicitate (Rev.2)"
2141.0 158646.0 09/04/2015 "Compania Nationala de Cai Ferate ""CFR"" - SA" "RO 11054529" Bucuresti Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 2415088.24 RON Offline NU NU 45234100-7 "Lucrari de constructii de cai ferate (Rev.2)"
2142.0 158653.0 09/04/2015 "Compania Nationala de Cai Ferate ""CFR"" - SA" "RO 11054529" Bucuresti Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 817708.35 RON Offline NU NU 45234115-5 "Lucrari de semnalizare feroviara (Rev.2)"
2143.0 158654.0 09/04/2015 "Compania Nationala de Cai Ferate ""CFR"" - SA" "RO 11054529" Bucuresti Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 826418.42 RON Offline NU NU 45234115-5 "Lucrari de semnalizare feroviara (Rev.2)"
2144.0 158625.0 09/04/2015 "SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A." RO30855230 Hunedoara Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 1205317.55 RON Offline NU NU 60172000-4 "Inchiriere de autobuze si de autocare cu sofer (Rev.2)"
2145.0 158626.0 09/04/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 5647148.1 RON Offline NU NU 45255500-4 "Lucrari de foraj si de explorare (Rev.2)"
2146.0 158627.0 09/04/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 8046439.45 RON Offline NU NU 45255500-4 "Lucrari de foraj si de explorare (Rev.2)"
2147.0 158630.0 09/04/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 127000.0 RON Offline NU NU 43121400-1 "Echipament de interventie pentru sonde (Rev.2)"
2148.0 158633.0 09/04/2015 "Compania Nationala de Cai Ferate ""CFR"" - SA" "RO 11054529" Bucuresti Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 18495.0 RON Offline NU NU 44810000-1 "Vopsele (Rev.2)"
2149.0 158634.0 09/04/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 257195.4 RON Offline NU NU 31321200-4 "Cablu de joasa tensiune si de tensiune medie (Rev.2)"
2150.0 158635.0 09/04/2015 "COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A." "RO 13328043" Bucuresti Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 3878250.0 RON Offline NU NU 45231400-9 "Lucrari de constructii de linii electrice (Rev.2)"
2151.0 158637.0 09/04/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Furnizare DA "Licitatie deschisa" "Pretul cel mai scazut" 900000.0 RON Offline NU NU 34351100-3 "Pneuri pentru autovehicule (Rev.2)"
2152.0 158639.0 09/04/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 171890.0 RON Offline NU NU 71317100-4 "Servicii de consultanta in protectia contra incendiilor si a exploziilor si in controlul incendiilor si al exploziilor (Rev.2)"
2153.0 158644.0 09/04/2015 "Societatea Comerciala COMPLEXUL ENERGETIC OLTENIA SA" "RO 30267310" Gorj Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 278500.0 RON Offline NU NU 50433000-9 "Servicii de calibrare (Rev.2)"
2154.0 158645.0 09/04/2015 "Banca Nationala a Romaniei" "R 361684" Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 161180.0 RON Online NU NU 30197642-8 "Hartie pentru fotocopiatoare si xerografica (Rev.2)"
2155.0 158647.0 09/04/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 3100.0 RON Online NU NU 90460000-9 "Servicii de golire a puturilor de decantare sau a foselor septice (Rev.2)"
2156.0 158648.0 09/04/2015 "COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A." "RO 13328043" Bucuresti Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 1036717.0 RON Offline NU NU 45231400-9 "Lucrari de constructii de linii electrice (Rev.2)"
2157.0 158650.0 09/04/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 83500.0 RON Offline NU NU 50500000-0 "Servicii de reparare si de intretinere a pompelor, a vanelor, a robinetelor, a containerelor de metal si a masinilor (Rev.2)"
2158.0 158652.0 09/04/2015 "SNTFC ""CFR CALATORI"" S.A." "RO 11054545" Bucuresti Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 15000.0 RON Offline NU NU 90700000-4 "Servicii privind mediul (Rev.2)"
2159.0 158656.0 09/04/2015 "Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""" 9524980.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 324000.0 RON Online NU NU 30213300-8 "Computer de birou (Rev.2)"
2160.0 158664.0 09/04/2015 "COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A." "RO 13328043" Bucuresti Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 5614459.0 RON Offline NU NU 45231400-9 "Lucrari de constructii de linii electrice (Rev.2)"
2161.0 158669.0 09/04/2015 "REGIA NATIONALA A PADURILOR - ROMSILVA RA" RO1590120 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 71530.0 RON Online NU NU 15711000-5 "Hrana pentru pesti (Rev.2)"
2162.0 158668.0 10/04/2015 "MUNICIPIUL ALEXANDRIA" 4652660.0 Teleorman Servicii NU Negociere "Pretul cel mai scazut" 4052338.6 RON Offline DA NU 66113000-5 "Servicii de acordare de credit (Rev.2)"
2163.0 158661.0 10/04/2015 "COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA" 16054368.0 Bucuresti Lucrari NU "Licitatie deschisa" "Pretul cel mai scazut" 21876540.68 RON Offline DA NU 45233139-3 "Lucrari de intretinere a drumurilor nationale (Rev.2)"
2164.0 158651.0 10/04/2015 "Institutul de Stat pentru Testarea si Inregistrarea Soiurilor" 4192880.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1709800.0 RON Offline DA NU 09100000-0 "Combustibili (Rev.2)"
2165.0 158684.0 10/04/2015 "Comuna Birca (Consiliul Local Birca)" 5002100.0 Dolj Lucrari NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 22247682.0 RON Offline DA DA 45232150-8 "Lucrari pentru conducte de alimentare cu apa (Rev.2)"
2166.0 158663.0 10/04/2015 "COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA" 16054368.0 Bucuresti Lucrari NU "Licitatie deschisa" "Pretul cel mai scazut" 21858952.4 RON Offline DA NU 45233139-3 "Lucrari de intretinere a drumurilor nationale (Rev.2)"
2167.0 158662.0 10/04/2015 "COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA" 16054368.0 Bucuresti Lucrari NU "Licitatie deschisa" "Pretul cel mai scazut" 19267639.0 RON Offline DA NU 45233139-3 "Lucrari de intretinere a drumurilor nationale (Rev.2)"
2168.0 158631.0 10/04/2015 "Institutul de Boli Cardiovasculare ""Prof.Dr.C.C. Iliescu""" 4203628.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 39336000.0 RON Online DA NU 33182220-7 "Valve cardiace (Rev.2)"
2169.0 158670.0 10/04/2015 "INSTITUTUL NATIONAL DE RECUPERARE, MEDICINA FIZICA SI BALNEOCLIMATOLOGIE" 4266006.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2369140.28 RON Offline DA NU 15800000-6 "Diverse produse alimentare (Rev.2)"
2170.0 158655.0 10/04/2015 "INSTITUTUL DE URGENTA PENTRU BOLI CARDIOVASCULARE SI TRANSPLANT TARGU MURES" 32051606.0 Mures Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 2319973.04 RON Offline DA NU 33696500-0 "Reactivi de laborator (Rev.2)"
2171.0 158671.0 10/04/2015 "DEPARTAMENTUL PENTRU EGALITATE DE SANSE INTRE FEMEI SI BARBATI" 33160563.0 Bucuresti Furnizare NU "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 1596774.2 RON Offline DA DA 34100000-8 "Autovehicule (Rev.2)"
2172.0 158629.0 10/04/2015 "Institutul de Fonoaudiologie si Chirurgie Functionala - O.R.L. Prof. Dr. D. Hociota" 4316210.0 Bucuresti Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1267501.5 RON Offline DA NU 33610000-9 "Medicamente pentru tractul digestiv si metabolism (Rev.2)"
2173.0 158641.0 10/04/2015 "MINISTERUL APARARII - UNITATEA MILITARA 02497 PITESTI" 4318016.0 Arges Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1838574.19 RON Online DA NU 33141120-7 "Cleme, suturi, ligaturi (Rev.2)"
2174.0 158649.0 10/04/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Furnizare DA "Licitatie deschisa" "Oferta cea mai avantajoasa d.p.d.v. economic" 6864000.0 RON Offline DA NU 42961200-2 "Sisteme Scada sau sisteme echivalente (Rev.2)"
2175.0 158659.0 10/04/2015 "Regia Autonoma de Distributie a Energiei Termice Bucuresti" "RO 361218" Bucuresti Servicii DA "Licitatie deschisa" "Pretul cel mai scazut" 2567323.59 RON Offline DA NU 42961200-2 "Sisteme Scada sau sisteme echivalente (Rev.2)"
2176.0 158642.0 10/04/2015 "Societatea Nationala de Gaze Naturale Romgaz S.A." "RO 14056826" Sibiu Lucrari DA "Licitatie deschisa" "Pretul cel mai scazut" 25146685.45 RON Offline DA NU 45255500-4 "Lucrari de foraj si de explorare (Rev.2)"
2177.0 158711.0 10/04/2015 "INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE PENTRU TEHNOLOGII IZOTOPICE SI MOLECULARE" RO13221445 Cluj Furnizare NU "Licitatie deschisa" "Pretul cel mai scazut" 1100000.0 RON Offline DA DA 09332000-5 "Instalatie solara (Rev.2)"
2178.0 158643.0 10/04/2015 "SPITALUL DE PNEUMOFTIZIOLOGIE TUDOR VLADIMIRESCU" 4351870.0 Gorj Servicii NU "Licitatie deschisa" "Pretul cel mai scazut" 2338920.0 RON Offline DA NU 55321000-6 "Servicii de preparare a mancarii (Rev.2)"
